,year,date,title,author,bibcode,pub,cite_count
477,2022,2022-12-01 00:00:00+00:00,Distance and age of the massive stellar cluster Westerlund 1 - II. The eclipsing binary W36,"Rocha, D",2022MNRAS.517.3749R,Monthly Notices of the Royal Astronomical Society,3
478,2022,2022-12-01 00:00:00+00:00,Superflares on solar-like stars. A new method for identifying the true flare sources in photometric surveys,"Vasilyev, V",2022A&A...668A.167V,Astronomy and Astrophysics,6
479,2022,2022-12-01 00:00:00+00:00,"Comprehensive listing of 156 reliable orbital periods for novae, including 49 new periods","Schaefer, B",2022MNRAS.517.3640S,Monthly Notices of the Royal Astronomical Society,14
480,2022,2022-12-01 00:00:00+00:00,"TESS discovery of a super-Earth and two sub-Neptunes orbiting the bright, nearby, Sun-like star HD 22946","Cacciapuoti, L",2022A&A...668A..85C,Astronomy and Astrophysics,4
481,2022,2022-12-01 00:00:00+00:00,The Possible Tidal Demise of Kepler's First Planetary System,"Vissapragada, S",2022ApJ...941L..31V,The Astrophysical Journal,22
482,2022,2022-12-01 00:00:00+00:00,"Pulsating hydrogen-deficient white dwarfs and pre-white dwarfs observed with TESS. V. Discovery of two new DBV pulsators, WDJ152738.4−450207.4 and WD 1708−871, and asteroseismology of the already known DBV stars PG 1351+489, EC 20058−5234, and EC 04207−4748","Corsico, A",2022A&A...668A.161C,Astronomy and Astrophysics,3
483,2022,2022-12-01 00:00:00+00:00,ESPRESSO observations of HE 0107−5240 and other CEMP-no stars with [Fe/H] ≤ -4.5,"Aguado, D",2022A&A...668A..86A,Astronomy and Astrophysics,13
484,2022,2022-12-01 00:00:00+00:00,"Phase curve and geometric albedo of WASP-43b measured with CHEOPS, TESS, and HST WFC3/UVIS","Scandariato, G",2022A&A...668A..17S,Astronomy and Astrophysics,17
485,2022,2022-12-01 00:00:00+00:00,Establishing the accuracy of asteroseismic mass and radius estimates of giant stars - II. Revised stellar masses and radii for KIC 8430105,"Thomsen, J",2022MNRAS.517.4187T,Monthly Notices of the Royal Astronomical Society,1
486,2022,2022-12-01 00:00:00+00:00,Deep and fast Solar System flybys: the controversial case of WD 0810-353,"de la Fuente Marcos, R",2022A&A...668A..14D,Astronomy and Astrophysics,3
487,2022,2022-12-01 00:00:00+00:00,Companions to Kepler giant stars: A long-period eccentric sub-stellar companion to KIC 3526061 and a stellar companion to HD 187878,"Karjalainen, M",2022A&A...668A..26K,Astronomy and Astrophysics,0
488,2022,2022-12-01 00:00:00+00:00,VarStar Detect: a Python library for the semi-automatic detection of stellar variability,"Jorge, P",2022AASP...12...13J,Advances in Astronomy and Space Physics,0
489,2022,2022-12-01 00:00:00+00:00,"Meta-analysis of Photometric and Asteroseismic Measurements of Stellar Rotation Periods: The Lomb-Scargle Periodogram, Autocorrelation Function, and Wavelet and Rotational Splitting Analysis for 92 Kepler Asteroseismic Targets","Lu, Y",2022ApJ...941..175L,The Astrophysical Journal,5
